Gene_ID,GeneName,GSM744800,GSM744801,GSM744802,GSM744803,GSM744804,GSM744805,GSM744806,GSM744807,GSM744808,GSM744809,GSM744810,GSM744811
255357_at,AT4G03930,2.06907,1.21664,2.45314,1.77389,12.38,1.82561,1.85911,0.949534,0.682395,1.02882,1.31343,9.45733
255358_at,AT4G03940,14.7452,3.72587,1.02455,2.51554,8.53265,14.1065,3.44581,22.9412,3.22014,1.76709,9.71173,12.0066
255359_at,AT4G03950,10.4063,24.9762,18.1427,11.5981,3.35309,2.52194,14.5521,13.3922,8.85453,5.78836,8.16936,20.3839
255360_at,AT4G03960,54.0231,62.4733,46.3946,84.5853,63.5175,53.7432,55.4478,45.0083,62.0026,58.7714,49.8387,59.5487
255361_at,,1.28866,0.49632,0.45835,0.543902,6.37675,7.64739,2.9605,1.5817,5.33143,0.915232,7.50273,3.96642
255362_at,,6.85044,1.8776,20.5072,12.6361,22.9913,12.9019,11.4795,2.95813,8.91636,6.39547,16.2008,5.2668
255363_x_at,,50.7065,47.6084,53.7986,67.3088,49.4214,46.3272,49.5046,60.3592,47.9219,64.3674,46.0978,77.428
255364_s_at,AT4G04020 /// AT4G22240,358.535,403.366,506.041,508.436,472.097,537.513,431.726,464.92,427.802,532.617,379.86,422.049
255365_at,AT4G04040,333.312,337.428,195.935,111.465,180.444,198.872,239.003,246.396,339.688,224.297,228.705,232.784
255366_x_at,,19.3672,26.7336,19.467,13.1708,3.02972,11.2826,12.6442,12.2955,16.889,12.9149,14.8153,9.21379
255367_at,,1.06554,3.78584,1.29964,0.940808,1.07838,0.634508,5.60905,0.541566,0.626391,2.0623,0.44729,0.556264
255368_at,,9.06098,11.1108,0.548804,0.928379,2.93771,0.444137,0.518091,1.39621,0.528678,0.731944,1.44999,0.771588
255369_at,AT4G04080,1.14568,2.29664,1.03174,2.17465,13.895,1.09079,0.945898,1.84934,2.17546,0.6939,1.10497,1.37561
255370_at,,1.0304,2.58642,0.709516,1.91132,8.21642,5.74165,1.5334,2.77845,3.39004,1.11193,0.858593,0.644223
255371_at,AT4G04110,1.56172,12.9364,15.6694,7.57913,13.3415,16.21,13.8208,8.92937,14.1581,7.2528,9.98823,8.4169
255372_at,,24.9464,16.3592,3.34787,12.4202,17.3034,3.80959,25.2187,2.7534,3.40185,19.2494,13.3184,23.4393
255373_s_at,,8.25229,26.642,14.469,25.4812,25.8102,16.2783,22.5689,3.5525,1.61817,1.90037,18.4061,7.03348
255374_at,,0.420323,0.79433,0.61251,1.34248,12.3001,1.20827,6.85076,0.784861,1.92203,0.347998,0.338093,0.436978
255375_at,,1.23628,0.929179,0.0675983,0.313191,10.9322,0.976309,0.324515,0.226832,0.336618,0.342325,0.127749,0.454788
255376_x_at,,20.3805,8.08735,14.3959,37.0261,15.7292,1.84507,13.4806,2.16495,4.77858,9.03564,7.03885,0.707508
255377_at,AT4G03500,49.0575,46.7673,35.3165,36.7833,33.6097,29.856,44.7227,10.3864,36.3687,43.9398,45.5039,31.6606
255378_at,AT4G03550,274.825,214.13,231.738,254.479,231.858,240.442,240.063,219.414,204.784,222.307,253.49,179.302
255379_at,AT4G03520,1365.02,1013.34,1219.33,1011.79,1358.02,1341.14,1473.45,1856.75,1367.81,1512.72,1456.19,1556.32
255380_at,AT4G03560,1184.88,915.5,809.911,684.115,757.835,802.652,808.551,843.12,875.404,884.87,836.992,640.286
255381_at,AT4G03510,851.247,667.94,206.226,165.521,327.497,310.057,319.696,512.297,379.154,385.442,430.15,436.998
255382_at,AT4G03430,338.04,297.227,385.804,333.691,323.734,337.971,278.162,384.046,330.428,340.916,388.466,269.205
255383_at,AT4G03570,2.67742,6.32595,5.68605,7.09166,1.3221,5.1105,9.77784,13.7492,1.72444,4.54051,2.5262,1.04409
255384_at,AT4G03580,2.16569,1.57388,2.76475,11.2705,4.25857,10.6003,5.91932,3.73376,0.484089,18.9121,8.801,0.985487
255385_at,AT4G03610,186.938,211.51,143.351,135.733,111.061,132.525,152.757,158.087,184.925,140.953,146.15,154.647
255386_at,AT4G03620,1.59351,1.0002,2.35522,0.319483,0.964548,0.471225,2.19417,1.72558,0.403774,2.9785,0.733706,9.17581
255387_at,AT4G03630,5.80925,2.25543,3.74202,3.3496,10.8374,1.55836,3.45731,10.0655,12.56,1.12138,1.07355,4.6854
255388_at,,1.6168,2.37185,6.54191,2.26345,3.15245,0.9187,8.78444,0.670417,16.2289,20.6546,2.47249,4.81229
255389_at,,0.64041,6.10219,3.50944,0.934976,3.34472,0.31199,3.90598,0.881916,0.307894,1.89467,0.461307,0.595773
255390_at,,8.29864,3.7522,2.02418,0.41752,8.10424,3.98194,12.7758,9.13596,1.33306,1.8346,5.5983,0.603705
255391_at,,3.02223,11.2119,1.76003,2.66509,20.7985,10.4699,0.939656,4.52374,1.24138,8.05475,8.44262,5.26731
255392_at,,1.19691,1.13534,1.84927,2.07761,18.8253,2.6104,1.35574,5.14248,4.37123,1.93196,1.19327,0.4869
255393_at,,3.01874,7.07762,9.85656,7.73506,0.983702,0.861361,0.611974,0.354947,7.87234,3.10607,7.34859,3.82442
255394_at,,1.85392,11.1805,9.17381,14.3,12.2316,4.34656,1.71833,16.6401,7.5186,2.94914,2.1985,17.7701
255395_at,,0.383295,0.626584,6.21965,0.411733,0.418703,0.167564,0.493339,1.46637,12.8524,0.597981,0.535931,0.447104
255396_at,,19.3726,2.06169,5.11679,14.4742,6.49424,12.6504,18.4648,1.76311,1.47473,15.9395,8.71093,9.35877
255397_at,,4.3925,21.8462,11.2021,13.7936,10.8182,2.79809,13.8927,14.779,2.01113,21.9959,20.4555,16.6129
255398_at,AT4G03740,9.18904,12.9516,12.2877,15.9022,15.9977,5.32151,1.61531,13.44,2.78284,0.977172,13.1214,2.3004
255399_at,,1.68155,8.5672,25.392,18.5041,15.1171,12.8411,7.41709,13.4363,13.3888,11.3462,10.8887,29.0174
255400_at,,1.51861,1.40339,1.27792,1.61002,1.55458,1.90044,2.38102,1.08064,1.09312,1.28596,1.54803,6.79375
255401_at,AT4G03600,4.20495,14.8575,4.23808,23.4716,11.9558,13.9283,24.9116,44.1392,16.7772,39.3364,23.2098,24.2081
255402_at,AT4G03205,6.76819,22.1739,4.57635,1.65136,1.50676,2.21156,4.39738,6.75059,5.21327,23.8981,13.1625,4.08553
255403_at,AT4G03400,22.6788,19.7474,18.3372,25.6238,30.1134,20.7056,26.7084,21.1795,27.4789,19.9103,23.9849,23.0029
255404_at,AT4G03153,6.0523,13.4681,1.05727,9.09554,13.0877,0.792719,1.45489,0.841114,4.97628,6.22232,0.418084,1.86187
255405_s_at,AT4G03440 /// AT4G03460,10.4658,12.4482,0.969175,21.6065,10.8275,11.6498,11.3006,12.8004,13.2424,21.4486,13.4887,26.1239
255406_at,AT4G03450,2.6004,5.08971,12.2264,12.744,27.7112,2.68276,4.64033,17.7631,2.02708,22.534,19.7732,7.23288
255407_at,AT4G03480,4.30817,16.4449,4.49947,2.37436,17.2253,1.35185,12.5108,3.89914,2.91192,2.47326,2.80338,5.71745
255408_at,AT4G03490,15.2171,12.4322,22.5368,21.277,4.07911,17.4952,13.5174,14.8341,8.23879,26.1733,31.6017,17.8958
255409_at,AT4G03090,30.7145,38.9163,32.2929,37.0152,4.5253,44.3319,32.1457,29.5019,18.0811,31.4344,34.1424,27.0388
255410_at,AT4G03100,117.012,84.8833,72.896,102.032,87.7339,102.287,67.9235,77.4461,87.546,107.022,77.2667,58.7086
255411_at,AT4G03110,761.257,747.327,350.303,197.422,366.598,324.799,379.309,461.594,567.946,448.328,473.419,540.726
255412_at,AT4G02980,308.337,242.793,400.439,329.883,277.711,386.034,427.561,375.314,375.576,440.62,433.1,300.892
255413_at,AT4G03140,44.3862,57.7652,59.0576,61.5828,94.3466,78.4263,53.0267,84.2139,56.2219,78.7417,69.0678,78.7119
255414_at,AT4G03156,4.29465,1.50613,0.62332,5.5708,2.38721,0.621788,1.0907,0.447791,0.588737,0.574345,0.514173,7.08368
255415_at,AT4G03160,1.68146,4.97607,6.48312,1.1999,10.3535,6.30885,1.13326,1.25917,0.905363,5.90288,3.76006,10.0173
255416_at,AT4G03170,1.41635,0.935976,3.05092,18.6149,0.720811,7.95589,9.67635,0.440989,8.31231,12.1053,3.07695,2.68697
255417_at,AT4G03190,669.01,645.148,721.481,751.634,599.34,869.846,728.78,787.674,807.129,877.098,914.722,1049.31
255418_at,AT4G03200,321.649,294.798,294.816,276.799,350.913,314.028,296.128,352.862,315.037,274.36,313.97,327.489
255419_at,AT4G03230,25.017,25.3751,27.3073,2.74214,25.3524,25.0608,13.1892,26.3577,25.4951,43.3007,27.7174,17.7877
255420_at,AT4G03240,177.865,153.825,211.066,199.035,185.113,222.851,217.722,230.539,207.019,240.685,225.083,175.625
255421_at,AT4G03260,372.651,253.611,318.932,302.566,394.857,363.674,328.801,416.641,370.99,410.087,313.592,393.939
255422_at,AT4G03270,3.45274,7.45339,15.6908,2.26171,3.15333,2.37171,4.97336,3.45249,18.1728,9.28542,4.24856,6.5277
255423_at,AT4G03290,6.72931,0.740348,6.40882,0.592872,1.96762,1.68463,9.11883,12.1357,1.8271,9.39507,5.94387,1.40734
255424_at,AT4G03340,104.946,87.1816,63.4844,64.4714,63.6261,44.7511,51.3532,53.8607,44.8053,51.8909,39.4153,53.9555
255425_s_at,AT4G02950 /// AT4G03360,1.70325,1.84042,12.9958,1.13531,12.217,7.58995,9.04291,14.062,2.6006,1.15927,0.336665,6.39978
255426_at,AT4G03370,1.39043,2.22481,1.69909,12.7092,26.0281,11.1436,1.66435,1.22624,9.18664,8.61831,8.35069,7.01637
255427_at,AT4G03380,1.35157,10.2732,1.21136,16.3832,4.56868,7.26847,0.596393,6.77976,2.01429,10.4658,5.39053,11.0895
255428_at,AT4G03390,319.88,286.107,198.231,160.895,168.304,251.439,279.089,302.365,239.453,236.427,261.811,309.676
255429_at,AT4G03410,30.2546,48.3801,47.2582,54.7115,54.6811,61.0953,51.8539,67.6242,61.0958,43.1339,48.4639,50.465
255430_at,AT4G03320,323.835,314.318,579.838,522.599,612.247,517.556,542.811,614.789,506.812,501.479,517.711,585.091
255431_at,AT4G03120,292.933,334.869,300.171,346.362,349.706,318.947,287.38,351.709,277.886,387.745,353.023,315.879
255432_at,AT4G03330,59.4247,90.9693,42.9855,39.3206,64.7864,54.6975,64.5173,49.6907,67.3864,38.0973,47.2483,67.4302
255433_at,AT4G03210,149.514,204.76,115.622,149.909,150.634,165.347,160.986,121.788,162.328,170.688,176.586,149.023
255434_at,AT4G03180,149.983,119.676,186.885,229.945,128.095,165.384,160.199,131.976,152.49,165.539,178.545,133.226
255435_at,AT4G03280,277.605,375.523,173.119,248.912,167.076,174.232,226.795,320.839,338.345,288.435,254.354,260.28
255436_at,AT4G03150,37.1163,33.4936,24.5804,7.27856,25.7942,26.2279,28.0757,24.1543,26.6733,29.3325,32.8082,24.507
255437_at,AT4G03060,17.1008,11.5444,17.7732,25.345,29.9543,30.811,2.99596,1.81382,19.2698,14.1528,0.820609,1.86328
255438_at,AT4G03070,78.3517,43.8078,49.5227,53.0439,60.783,59.9873,62.7177,55.3155,84.014,63.1979,95.3755,63.2479
255439_at,AT4G03080,292.185,314.141,253.205,284.601,278.696,288.016,275.63,275.789,304.034,267.447,293.191,221.294
255440_at,AT4G02530,106.135,164.329,113.175,138.12,97.9626,110.976,118.403,129.821,134.862,123.827,87.3707,112.743
255441_at,AT4G02570,1185.72,1135.14,1099.01,1222.95,1376.35,1319.82,1109.95,1224.31,1222.73,1107.03,1182.59,1067.51
255442_at,AT4G02580,2855.79,2528.91,2543.74,2089.7,2878.9,2558.0,2830.85,2978.39,2610.97,2408.36,2570.13,2916.8
255443_at,AT4G02700,42.599,42.0803,49.2626,40.9346,48.7379,38.0589,42.3554,45.3446,42.2314,26.4019,52.7452,43.6394
255444_at,AT4G02560,209.678,156.018,179.537,143.469,151.753,207.751,136.503,139.521,196.757,179.954,152.859,158.672
255445_at,AT4G02740,1.54396,0.855918,0.475895,7.94254,1.45406,1.75381,13.0761,7.81772,3.83298,1.31265,1.87151,11.034
255446_at,AT4G02750,47.7163,41.788,60.9987,48.8991,39.3664,44.016,54.3431,47.7818,44.7306,55.6895,41.8445,44.1206
255447_at,AT4G02790,63.0528,84.3886,54.7481,54.6092,50.5947,81.5597,53.0052,56.2131,51.0241,46.2768,38.9614,47.0541
255448_at,AT4G02810,19.2929,26.4394,53.6025,63.7698,57.3772,93.3797,36.3343,77.956,62.8482,61.5565,22.6822,20.9452
255449_at,AT4G02820,80.5346,71.0285,67.2244,105.778,87.6255,80.7541,85.3123,71.8423,71.7342,71.9305,72.5646,62.9245
255450_at,AT4G02850,99.2106,183.481,91.2286,228.674,125.94,161.446,92.4465,85.6492,131.208,132.96,106.72,59.2619
255451_at,AT4G02860,768.253,881.295,982.41,746.037,888.876,969.543,992.043,945.204,1079.04,1094.31,1001.29,937.745
255452_at,AT4G02880,157.388,118.34,125.305,130.578,100.785,135.602,127.49,164.88,135.451,158.059,110.071,124.459
255453_at,AT4G02900,29.9045,35.3201,12.083,10.1364,27.6231,29.6873,17.7847,26.6998,8.48161,18.9773,16.7431,24.8439
255454_at,AT4G02910,2.55914,16.7446,16.3311,14.6759,8.64223,11.3715,13.9723,9.99527,1.7545,27.5366,12.7082,22.5897
255455_at,AT4G02930,1577.64,1310.36,1629.73,1501.08,1610.21,1884.83,1643.84,1703.93,1307.2,1818.37,1617.49,1908.27
255456_at,AT4G02920,263.66,330.904,375.149,290.024,273.62,377.185,333.549,286.987,303.235,315.006,260.446,291.864
255457_at,AT4G02770,91.2866,128.198,53.6578,58.4506,73.3923,59.2431,110.796,100.448,141.643,104.933,80.857,95.1798
255458_at,AT4G02840,569.006,730.158,876.804,1003.2,594.092,865.164,871.701,762.735,773.907,865.035,697.63,871.41
255459_at,AT4G02890,2177.62,3484.34,3800.0,3430.3,3942.42,4236.34,3915.04,4577.25,4666.2,2448.68,3940.53,3873.33
255460_at,AT4G02800,117.134,74.7284,97.7378,99.1473,68.5562,110.765,96.5009,70.2082,72.8193,70.0448,75.357,64.5021
255461_at,AT4G02780,16.4909,2.81565,8.49504,13.6025,3.46253,2.17401,6.96075,26.829,1.40966,7.65707,9.28477,17.4536
255462_at,AT4G02940,968.952,546.182,3746.04,2828.4,1367.19,2241.68,1986.82,1606.34,1466.03,1688.69,1117.74,1554.57
255463_at,,22.4918,1.1467,12.7759,3.80553,8.43297,8.74981,4.53256,1.72734,0.810133,1.86432,2.25691,3.72034
255464_s_at,AT4G02970 /// AT4G03350,20.711,2.37802,12.6658,4.55185,2.01962,0.765849,1.69676,1.82778,4.75016,0.37534,0.498945,12.0501
255465_at,AT4G02990,54.8866,98.0142,75.241,88.1139,81.7605,89.9685,94.8037,58.3534,67.3462,87.9765,57.9126,80.3364
255466_at,AT4G03000,45.9072,53.3062,35.1039,38.7254,51.0014,42.7977,51.788,35.7529,47.1772,51.8796,40.5295,50.5542
255467_at,AT4G03010,6.12377,15.9774,14.168,19.7281,2.68505,11.0102,18.5667,1.78311,10.6258,2.97866,12.8032,15.8523
255468_at,AT4G03020,688.788,528.716,585.602,529.155,650.528,652.335,601.032,711.458,700.22,642.114,658.227,583.816
255469_at,AT4G03030,201.341,164.731,204.489,136.499,161.81,197.003,266.051,224.002,200.441,199.815,172.128,268.599
255470_at,AT4G03040,2.31244,7.56889,2.23564,15.1059,1.01456,6.78532,0.637151,10.0452,9.6106,9.79929,1.77633,2.6361
255471_at,AT4G03050,1.62519,13.1123,2.56226,5.34451,21.7793,1.72323,6.68925,15.907,17.8369,10.7389,14.2673,3.25536
255472_at,AT4G02430,70.9477,66.3579,71.5086,34.4829,78.5288,53.1974,72.534,49.59,78.5406,54.9517,47.1682,80.3028
255473_at,AT4G02450,1081.31,925.725,1107.28,1072.4,1084.4,956.796,1125.02,888.888,876.792,945.363,1073.6,1060.74
255474_at,AT4G02480,1312.95,906.319,949.704,895.047,928.961,968.449,890.389,1074.0,920.474,1042.11,984.993,1052.2
255475_at,AT4G02480,100.656,74.6965,100.799,54.3937,84.3461,108.387,121.484,76.34,113.951,88.0743,108.143,72.3442
255476_at,,32.348,29.0718,22.812,17.0251,21.0634,4.40627,16.9929,19.1055,5.91216,14.8644,3.21432,3.20193
255477_at,AT4G02370,1105.01,1576.23,1375.13,914.59,1411.09,1437.93,1776.7,1521.46,1494.31,1383.2,1397.59,1545.86
255478_at,AT4G02440,261.625,243.834,196.274,163.608,168.276,235.361,268.491,280.774,234.93,231.616,235.804,263.835
255479_at,AT4G02380,3576.32,2101.55,2746.92,2684.62,2926.45,2741.18,2996.88,1817.09,2043.31,2941.98,2749.22,2088.75
255480_at,AT4G02485,45.694,41.0134,31.059,57.5169,27.0136,37.8559,39.116,41.946,35.1344,42.2111,39.4919,33.582
255481_at,AT4G02460,57.5163,65.1255,39.0231,54.952,48.0885,64.4835,67.9445,45.934,59.5267,59.7676,59.338,67.0518
255482_at,AT4G02510,477.05,512.372,573.945,684.643,478.025,599.581,587.235,618.717,540.734,536.871,601.619,556.047
255483_at,AT4G02500,974.015,1138.6,868.065,960.899,861.485,986.719,967.218,923.986,960.748,1129.95,861.283,1046.61
255484_at,AT4G02540,318.905,264.438,253.599,249.432,257.652,320.653,350.266,350.946,318.015,343.811,375.743,305.102
255485_at,AT4G02550,37.5234,76.323,73.3243,81.3468,62.0784,56.7435,63.3453,67.3343,54.4392,69.4684,65.0837,74.0124
255486_at,AT4G02600,257.589,194.199,183.686,160.783,130.049,189.135,175.887,193.298,205.163,235.205,239.196,203.818
255487_at,AT4G02610,166.207,260.998,191.978,232.792,166.904,175.166,200.306,183.671,216.092,195.515,208.976,171.839
255488_at,AT4G02630,60.8956,102.926,66.122,84.0951,56.3879,84.1818,120.934,82.5579,101.934,88.7623,140.164,85.5518
255489_at,AT4G02650,22.2283,34.85,18.0827,17.5518,29.8089,19.7192,21.6906,17.6513,30.9953,21.1485,23.8393,17.1117
255490_at,AT4G02660,39.6434,30.7452,23.5855,37.2658,23.7641,26.5709,40.9621,5.70208,29.0198,40.6722,33.9096,33.0813
255491_at,AT4G02670,17.2336,2.73967,0.739198,10.8436,3.39289,2.70174,11.3907,2.95577,1.8698,2.81442,2.49366,3.0189
255492_at,AT4G02680,350.424,441.14,361.015,511.488,407.149,409.539,362.014,366.331,414.473,354.734,335.169,369.615
255493_at,AT4G02690,15.994,18.607,8.34114,19.7599,23.7423,17.0036,27.5235,20.6695,20.3026,10.0371,7.43362,8.00571
255494_at,AT4G02710,20.7716,27.8829,12.605,31.3458,19.782,33.8262,18.1684,29.2148,23.5428,29.3744,35.2638,22.5646
255495_at,AT4G02720,330.753,422.108,398.824,439.006,500.948,417.099,378.926,486.29,442.945,406.35,446.84,426.203
255496_at,AT4G02640,457.051,474.577,404.582,409.96,441.173,432.904,430.394,453.628,490.047,476.052,394.779,438.218
255497_at,AT4G02590,289.094,320.743,303.76,309.383,295.549,267.821,291.353,294.199,344.214,313.412,268.996,221.55
255498_at,AT4G02620,3432.84,3983.84,3679.65,3575.95,4353.38,3880.38,4291.77,3724.82,3769.35,4030.97,3867.97,4074.4
255499_at,AT4G02730,155.819,236.02,239.735,219.188,214.895,232.679,247.24,231.746,234.06,262.689,243.015,247.579
255500_at,AT4G02390,66.2836,111.73,59.7516,54.5909,72.2149,61.5631,70.466,59.7137,74.7157,59.6879,98.739,69.6719
255501_at,AT4G02400,198.003,272.043,261.314,304.669,253.862,298.302,247.539,253.199,241.611,240.074,229.267,261.236
255502_at,AT4G02410,189.046,211.065,412.498,376.731,221.394,281.034,259.378,225.749,282.757,252.427,250.435,256.718
255503_at,AT4G02420,12.1579,10.9704,26.5662,14.3028,13.8616,7.47898,4.21539,6.79469,13.9855,9.06863,10.8066,13.047
255504_at,AT4G02200,210.289,232.785,161.754,232.777,198.489,211.674,188.076,241.824,203.468,219.962,221.705,193.975
255505_at,AT4G02080,1598.84,1700.13,1637.43,1531.71,1515.1,1685.39,1735.86,1728.58,1728.17,1612.44,1849.42,1837.31
255506_at,AT4G02130,78.1331,60.5597,84.9874,72.9072,62.4388,94.6467,69.7778,91.0224,76.9356,80.697,118.708,96.5816
255507_at,AT4G02150,765.136,631.639,602.234,726.996,775.173,651.863,594.09,615.301,666.152,651.708,673.783,556.64
255508_at,AT4G02220,137.408,112.589,97.3254,159.338,135.589,139.268,115.827,113.434,132.865,161.914,126.255,119.429
255509_at,AT4G02210,94.5076,121.736,87.0465,56.8309,87.4701,102.528,107.234,124.683,131.057,93.1488,99.2944,113.425
255510_at,AT4G02020,198.831,282.219,158.163,200.39,138.908,159.245,194.306,193.284,206.583,183.858,196.161,204.89
255511_at,AT4G02075,234.397,274.271,225.849,189.475,173.727,223.778,237.57,280.761,303.025,228.648,262.273,334.803
255512_at,AT4G02195,108.386,139.02,125.468,76.0507,108.666,112.388,97.7264,118.404,121.877,95.8445,110.309,167.75
255513_at,AT4G02060,227.835,305.96,247.712,310.543,248.751,290.8,230.732,253.919,277.855,242.363,265.994,226.429
255514_s_at,AT5G65330,0.773376,0.672649,0.306113,0.607935,1.17102,4.21188,5.74049,0.336428,0.28744,0.824851,0.827689,0.868235
255515_at,AT4G02250,1.37077,11.287,6.14464,0.675877,1.25903,1.76145,1.51717,0.608073,0.780393,1.62922,0.853957,10.6484
255516_at,AT4G02270,1481.99,1667.88,1280.99,470.372,736.157,618.039,422.921,412.486,451.443,482.997,490.621,730.158
255517_at,AT4G02290,543.753,460.194,469.634,524.717,454.89,523.744,522.399,569.2,491.782,565.014,492.351,582.765
255518_at,AT4G02300,1.92044,1.88093,2.00109,13.813,4.21865,4.38119,2.14869,12.2078,1.67458,3.60722,2.96361,2.19226
255519_at,AT4G02310,9.26952,6.89525,11.2016,17.7325,21.2783,2.11642,8.29422,5.48123,2.54812,4.02548,4.17365,11.6492
255520_at,AT4G02230,2267.14,2726.97,2087.43,2880.91,2559.72,2198.97,2242.98,1986.28,2400.4,2340.27,2271.44,2462.92
255521_at,AT4G02280,158.303,147.763,151.844,148.433,183.615,171.278,158.807,152.166,292.219,246.667,259.753,261.633
255522_at,AT4G02260,78.0483,81.5382,54.3078,57.2807,57.604,44.9719,67.9335,68.2738,88.403,39.1561,48.0479,41.3282
255523_at,AT4G02320,10.377,1.23944,1.41469,2.21553,1.77401,6.64012,1.00092,0.717551,0.981267,5.67667,1.18566,1.62255
255524_at,AT4G02330,134.023,116.265,164.202,220.074,172.955,131.551,165.086,130.708,144.682,155.288,153.914,142.544
255525_at,AT4G02340,257.363,352.441,350.76,340.329,374.372,346.703,353.511,345.526,301.821,312.129,310.116,335.194
255526_at,AT4G02350,437.229,328.672,419.797,394.718,340.61,427.64,409.426,461.657,423.686,442.013,423.694,466.065
255527_at,AT4G02360,53.7385,37.2284,92.2569,86.7517,61.1132,58.6103,46.3759,31.666,36.8135,42.0756,29.0151,27.9433
255528_at,AT4G02090,388.029,295.203,213.57,148.426,331.783,327.879,315.064,421.702,385.034,394.797,392.078,490.467
255529_at,AT4G02120,244.501,207.844,234.874,176.099,234.565,213.019,245.568,238.646,263.953,246.343,243.191,261.096
255530_at,AT4G02140,12.2903,16.2572,0.748587,22.2055,19.4851,17.4879,8.09111,0.971557,10.197,11.2565,8.34728,6.27554
255531_at,AT4G02160,2.01532,21.4149,23.1293,8.80891,19.8822,27.1396,16.8452,14.6624,13.7952,19.4389,9.7591,2.18427
255532_at,AT4G02170,34.7287,24.7509,23.4075,15.0581,29.0389,33.717,19.5279,24.1888,14.9793,18.7323,25.7474,26.1978
255533_at,AT4G02180,60.2318,56.5214,44.3971,40.7752,42.9107,30.0351,50.7823,40.3748,30.2245,35.9652,43.0294,38.1683
255534_at,AT4G02190,10.4397,1.64468,6.06699,16.4844,2.61644,2.6232,9.80297,10.1993,16.2529,11.6367,4.02873,9.78489
255535_at,AT4G01790,44.8373,44.3301,52.1365,59.998,54.9018,50.7488,53.1501,45.4378,40.7574,47.2057,38.2569,44.2038
255536_at,AT4G01575,87.0972,126.715,153.22,141.874,102.242,69.0875,117.715,94.3158,82.3911,76.4554,78.2177,91.1565
255537_at,AT4G01690,417.126,437.091,392.59,425.156,436.116,425.653,386.284,404.705,406.923,392.876,433.063,442.302
255538_at,AT4G01680,112.955,101.871,95.2639,81.5663,89.4795,81.4997,95.0811,96.1038,66.0646,90.8819,80.9276,99.9594
255539_at,AT4G01710,217.116,247.994,258.092,309.419,242.789,255.871,287.046,220.607,283.77,276.908,316.777,319.092
255540_at,AT4G01800,117.232,124.789,87.3343,95.2883,94.8425,91.2239,86.4218,78.4253,123.073,92.087,87.7256,80.3679
255541_s_at,AT4G01820 /// AT4G01830,17.1708,11.6148,16.9195,1.81434,2.74795,2.48378,22.5626,16.4831,11.454,5.65731,16.6318,14.2849
255542_at,AT4G01860,105.859,94.8191,80.2266,79.7808,116.332,81.6278,72.9308,101.804,99.8395,138.848,116.254,85.8687
255543_at,AT4G01870,2380.19,1925.52,6890.43,5823.4,3679.61,3853.36,4240.36,4156.74,3090.8,3207.8,2882.74,3303.89
255544_at,AT4G01880,171.576,168.633,207.854,156.124,185.594,162.622,175.669,170.353,183.531,191.963,165.485,175.329
255545_at,AT4G01890,40.0424,44.7798,11.5342,19.632,19.7989,23.4155,23.673,32.2332,31.8291,23.0115,27.6667,32.0612
